Site,Logger NAD83 Zone 20V UTM Easting,Logger NAD83 Zone 20V UTM Northing,Date (DD/MM/YYYY),Time (HH:MM AM/PM),0.5 m underground temperature (°C),1.0 m underground temperature (°C),1.5 m underground temperature (°C),2.0 m underground temperature (°C),3.0 m underground temperature (°C),4.0 m underground temperature (°C),5.0 m underground temperature (°C),7.0 m underground temperature (°C),Comments
Site,Abscisse NAD83 UTM Zone 20V du capteur,Ordonnée NAD83 UTM Zone 20V du capteur,Date (JJ/MM/AAAA),Heure (HH:MM AM/PM),Température 0.5 m sous terre (°C),Température 1.0 m sous terre (°C),Température 1.5 m sous terre (°C),Température 2.0 m sous terre (°C),Température 3.0 m sous terre (°C),Température 4.0 m sous terre (°C),Température 5.0 m sous terre (°C),Température 7.0 m sous terre (°C),Commentaires
Ivitak Cove,457154,6540417,06/06/2014,5:31 PM,0.297675652,-0.540836973,-0.458712184,-0.10022953,0.107432628,0.348201495,0.524675595,0.679244776,
Ivitak Cove,457154,6540417,07/06/2014,1:31 AM,0.268839295,-0.536827545,-0.457255514,-0.101233825,0.106466314,0.346522876,0.52446187,0.680338183,
Ivitak Cove,457154,6540417,07/06/2014,9:31 AM,0.214041502,-0.534268586,-0.455407116,-0.100532418,0.10749705,0.34525178,0.523738511,0.678515871,
Ivitak Cove,457154,6540417,07/06/2014,5:31 PM,0.405504513,-0.529836454,-0.454733506,-0.099655624,0.106723993,0.345496216,0.523015177,0.679708639,
Ivitak Cove,457154,6540417,08/06/2014,1:31 AM,0.386276649,-0.527026856,-0.452164181,-0.099639682,0.104952516,0.345023644,0.522505572,0.679344174,
Ivitak Cove,457154,6540417,08/06/2014,9:31 AM,0.344029649,-0.524138808,-0.45095774,-0.099288954,0.105548359,0.345382146,0.522258993,0.679476706,
Ivitak Cove,457154,6540417,08/06/2014,5:31 PM,0.554059529,-0.520500845,-0.450675704,-0.100149822,0.105387319,0.34420889,0.522028855,0.677604777,
Ivitak Cove,457154,6540417,09/06/2014,1:31 AM,0.588960954,-0.515753338,-0.448231231,-0.09940055,0.104356691,0.342155856,0.521239832,0.678283952,
Ivitak Cove,457154,6540417,09/06/2014,9:31 AM,0.605278781,-0.512910549,-0.447588725,-0.099894753,0.10392191,0.342677242,0.520138538,0.678466174,
Ivitak Cove,457154,6540417,09/06/2014,5:31 PM,0.818715108,-0.509504927,-0.445974534,-0.099273011,0.103889704,0.342579481,0.519250972,0.67727348,
Ivitak Cove,457154,6540417,10/06/2014,1:31 AM,0.873853227,-0.50469234,-0.444924457,-0.100404886,0.103036274,0.34196034,0.519990608,0.678317084,
Ivitak Cove,457154,6540417,10/06/2014,9:31 AM,0.862683198,-0.501347858,-0.443874326,-0.101042535,0.102746438,0.340608071,0.518971561,0.677853253,
Ivitak Cove,457154,6540417,10/06/2014,5:31 PM,0.846156836,-0.496330102,-0.442040385,-0.099161415,0.102279489,0.340673239,0.51834701,0.67730661,
Ivitak Cove,457154,6540417,11/06/2014,1:31 AM,0.849397547,-0.492421334,-0.439391067,-0.100468652,0.101764247,0.339793495,0.51755813,0.677654472,
Ivitak Cove,457154,6540417,11/06/2014,9:31 AM,0.807475402,-0.486462924,-0.439500809,-0.099719392,0.101522732,0.339288474,0.518363445,0.678283952,
Ivitak Cove,457154,6540417,11/06/2014,5:31 PM,0.845137957,-0.484132256,-0.439391067,-0.099799102,0.101925259,0.337968963,0.51668711,0.677372869,
Ivitak Cove,457154,6540417,12/06/2014,1:31 AM,0.892662219,-0.480612285,-0.437368573,-0.098970104,0.101925259,0.338604273,0.517015793,0.677836688,
Ivitak Cove,457154,6540417,12/06/2014,9:31 AM,0.828459008,-0.474415653,-0.43644349,-0.098906334,0.101265119,0.33769204,0.515553198,0.675418318,
Ivitak Cove,457154,6540417,12/06/2014,5:31 PM,0.996425035,-0.471989689,-0.435032264,-0.099320838,0.099848306,0.337252228,0.515438167,0.67622993,
Ivitak Cove,457154,6540417,13/06/2014,1:31 AM,1.131818216,-0.467528288,-0.433385711,-0.098906334,0.099848306,0.335395349,0.513959255,0.676296186,
Ivitak Cove,457154,6540417,13/06/2014,9:31 AM,1.12592374,-0.463379089,-0.432585908,-0.099767218,0.09971951,0.335851409,0.514682265,0.676163675,
Ivitak Cove,457154,6540417,13/06/2014,5:31 PM,1.322721324,-0.458351942,-0.431833123,-0.100691831,0.098463789,0.33487415,0.513170545,0.675418318,
Ivitak Cove,457154,6540417,14/06/2014,1:31 AM,1.412014737,-0.451568803,-0.429088361,-0.100548359,0.09790035,0.334532121,0.513679917,0.67563364,
Ivitak Cove,457154,6540417,14/06/2014,9:31 AM,1.445949993,-0.44848196,-0.428727593,-0.099017932,0.098383297,0.334857863,0.512956942,0.675120182,
Ivitak Cove,457154,6540417,14/06/2014,5:31 PM,1.53642936,-0.44312196,-0.427488385,-0.09900199,0.098318904,0.334613556,0.511872528,0.67631275,
Ivitak Cove,457154,6540417,15/06/2014,1:31 AM,1.565381169,-0.439971125,-0.42668835,-0.099830986,0.096676936,0.333424638,0.51323627,0.674109868,
Ivitak Cove,457154,6540417,15/06/2014,9:31 AM,1.563840873,-0.424601835,-0.424727346,-0.099528087,0.098512085,0.333896939,0.511412492,0.674060181,
Ivitak Cove,457154,6540417,15/06/2014,5:31 PM,1.648731787,-0.424052717,-0.425056808,-0.099990404,0.097079367,0.332512638,0.510476021,0.675020805,
Ivitak Cove,457154,6540417,16/06/2014,1:31 AM,1.741329048,-0.418780424,-0.423158406,-0.099384607,0.095759424,0.331405264,0.50947388,0.674904865,
Ivitak Cove,457154,6540417,16/06/2014,9:31 AM,1.764789432,-0.415374675,-0.422954435,-0.099639682,0.097031075,0.331568109,0.508981042,0.674093306,
Ivitak Cove,457154,6540417,16/06/2014,5:31 PM,1.954411128,-0.411591583,-0.420443855,-0.098810678,0.094391282,0.330639909,0.508948187,0.672983675,
Ivitak Cove,457154,6540417,17/06/2014,1:31 AM,2.035344233,-0.405311035,-0.419706313,-0.099830986,0.095163869,0.330819032,0.508668918,0.673215533,
Ivitak Cove,457154,6540417,17/06/2014,9:31 AM,2.068833919,-0.40053652,-0.418372392,-0.099655624,0.095807714,0.330249101,0.508603208,0.673116165,
Ivitak Cove,457154,6540417,17/06/2014,5:31 PM,2.206279577,-0.396326476,-0.41791727,-0.098874449,0.095019006,0.328962743,0.508833193,0.672669014,
Ivitak Cove,457154,6540417,18/06/2014,1:31 AM,2.190243632,-0.392225558,-0.416332109,-0.099145472,0.093811861,0.329093003,0.507009811,0.673083042,
Ivitak Cove,457154,6540417,18/06/2014,9:31 AM,2.093299224,-0.386724941,-0.414291621,-0.099496203,0.093554346,0.328962743,0.507486174,0.672453723,
Ivitak Cove,457154,6540417,18/06/2014,5:31 PM,2.024984126,-0.383471017,-0.414056167,-0.09853965,0.093763577,0.328457991,0.506632014,0.673314902,
Ivitak Cove,457154,6540417,19/06/2014,1:31 AM,1.952294033,-0.380090786,-0.412564894,-0.098826621,0.093103703,0.326683321,0.506336351,0.672950552,
Ivitak Cove,457154,6540417,19/06/2014,9:31 AM,1.844843076,-0.374303782,-0.411073511,-0.098954162,0.093489968,0.326781005,0.506549885,0.672122511,
Ivitak Cove,457154,6540417,19/06/2014,5:31 PM,1.813824327,-0.371645611,-0.410586826,-0.099384607,0.091703553,0.326829848,0.505252292,0.671725063,
Ivitak Cove,457154,6540417,20/06/2014,1:31 AM,1.797711253,-0.365037996,-0.408043312,-0.098746907,0.092669163,0.325934424,0.505088045,0.671145465,
Ivitak Cove,457154,6540417,20/06/2014,9:31 AM,1.77293618,-0.361355678,-0.407792084,-0.098523707,0.091043746,0.325771624,0.504973074,0.671360742,
Ivitak Cove,457154,6540417,20/06/2014,5:31 PM,1.825444211,-0.355500362,-0.407399533,-0.099145472,0.091928858,0.324876248,0.503396385,0.670698358,
Ivitak Cove,457154,6540417,21/06/2014,1:31 AM,1.864260561,-0.351485661,-0.40576644,-0.098396163,0.090013846,0.325299512,0.503379962,0.669489562,
Ivitak Cove,457154,6540417,21/06/2014,9:31 AM,1.894318904,-0.346572477,-0.404541535,-0.099273011,0.09060925,0.323834405,0.503445655,0.668810682,
Ivitak Cove,457154,6540417,21/06/2014,5:31 PM,2.230589881,-0.339751888,-0.403347966,-0.100086055,0.090287408,0.323215836,0.501589914,0.668578874,
Ivitak Cove,457154,6540417,22/06/2014,1:31 AM,2.434784255,-0.334583727,-0.402060089,-0.099575914,0.090689712,0.322841448,0.502345327,0.667966252,
Ivitak Cove,457154,6540417,22/06/2014,9:31 AM,2.58190008,-0.327538412,-0.401573188,-0.098412106,0.090480513,0.321620666,0.500965897,0.667486102,
Ivitak Cove,457154,6540417,22/06/2014,5:31 PM,2.890542063,-0.320932195,-0.400646472,-0.099145472,0.088388641,0.322125247,0.501688444,0.668015923,
Ivitak Cove,457154,6540417,23/06/2014,1:31 AM,3.12810162,-0.311231823,-0.396782083,-0.09853965,0.089032271,0.322678673,0.500522529,0.667452988,
Ivitak Cove,457154,6540417,23/06/2014,9:31 AM,3.320501936,-0.288137335,-0.396137947,-0.098810678,0.088163375,0.321539283,0.500637475,0.668479528,
Ivitak Cove,457154,6540417,23/06/2014,5:31 PM,3.442342143,-0.279495801,-0.39549379,-0.098619365,0.08883918,0.320758025,0.498880508,0.666707951,
Ivitak Cove,457154,6540417,24/06/2014,1:31 AM,3.462920092,-0.2760508,-0.394881036,-0.099544029,0.088147285,0.320286029,0.499143222,0.665913275,
Ivitak Cove,457154,6540417,24/06/2014,9:31 AM,3.394938792,-0.270502805,-0.393906877,-0.098157016,0.086409607,0.319114224,0.49940594,0.667635113,
Ivitak Cove,457154,6540417,24/06/2014,5:31 PM,3.513399112,-0.261932835,-0.392885531,-0.098858506,0.087584132,0.318805009,0.498141642,0.666542391,
Ivitak Cove,457154,6540417,25/06/2014,1:31 AM,3.484070902,-0.256159506,-0.391785563,-0.099575914,0.086377429,0.319260696,0.498667055,0.665582169,
Ivitak Cove,457154,6540417,25/06/2014,9:31 AM,3.407618105,-0.249893982,-0.392429837,-0.097535221,0.086409607,0.318886381,0.49776401,0.665317289,
Ivitak Cove,457154,6540417,25/06/2014,5:31 PM,3.437518953,-0.240634553,-0.388626751,-0.09876285,0.08669921,0.31786112,0.497041603,0.665135185,
Ivitak Cove,457154,6540417,26/06/2014,1:31 AM,3.423416783,-0.235314407,-0.3884853,-0.097343896,0.085910857,0.317730931,0.497287875,0.665366954,
Ivitak Cove,457154,6540417,26/06/2014,9:31 AM,3.40847126,-0.22568393,-0.387086455,-0.097519277,0.084366417,0.316119921,0.496696827,0.664439896,
Ivitak Cove,457154,6540417,26/06/2014,5:31 PM,3.502729381,-0.216318345,-0.38664635,-0.098061357,0.084559466,0.316738273,0.495383447,0.66511863,
Ivitak Cove,457154,6540417,27/06/2014,1:31 AM,3.532695148,-0.207836465,-0.385498886,-0.098013527,0.083948152,0.316152465,0.495087949,0.663860507,
Ivitak Cove,457154,6540417,27/06/2014,9:31 AM,3.516372399,-0.198161209,-0.383974073,-0.097455502,0.084752516,0.316298916,0.495383447,0.663380454,
Ivitak Cove,457154,6540417,27/06/2014,5:31 PM,3.766179433,-0.18157566,-0.361780595,-0.096243739,0.083771196,0.31511107,0.494201479,0.663198367,
Ivitak Cove,457154,6540417,28/06/2014,1:31 AM,3.942365798,-0.173905221,-0.379697699,-0.097822206,0.083739022,0.313858213,0.494135816,0.663711523,
Ivitak Cove,457154,6540417,28/06/2014,9:31 AM,4.121183,-0.161814027,-0.379021573,-0.097455502,0.082741665,0.313549078,0.493955244,0.664522667,
Ivitak Cove,457154,6540417,28/06/2014,5:31 PM,4.321801101,-0.149826945,-0.378125277,-0.096626409,0.082645149,0.314037188,0.493413538,0.663132155,
Ivitak Cove,457154,6540417,29/06/2014,1:31 AM,4.30383724,-0.136925769,-0.377795053,-0.097439559,0.083706849,0.313630429,0.492083957,0.662900412,
Ivitak Cove,457154,6540417,29/06/2014,9:31 AM,4.224598631,-0.121277459,-0.377622076,-0.097758432,0.08309556,0.313386378,0.492445069,0.662056228,
Ivitak Cove,457154,6540417,29/06/2014,5:31 PM,4.142916951,-0.090566622,-0.37534179,-0.096323463,0.082548634,0.31366297,0.492592799,0.661824498,
Ivitak Cove,457154,6540417,30/06/2014,1:31 AM,4.021596918,-0.094760825,-0.374256599,-0.096291573,0.082757751,0.311303926,0.490770877,0.662585908,
Ivitak Cove,457154,6540417,30/06/2014,9:31 AM,3.819435257,-0.085302707,-0.374555425,-0.094984067,0.082580806,0.31312606,0.492018301,0.66331424,
Ivitak Cove,457154,6540417,30/06/2014,5:31 PM,3.734092831,-0.076749921,-0.372793858,-0.096164015,0.081486995,0.311726906,0.490820116,0.662287962,
Ivitak Cove,457154,6540417,01/07/2014,1:31 AM,3.663216584,-0.070732089,-0.371566961,-0.095542159,0.080763182,0.310636935,0.490754464,0.662105885,
Ivitak Cove,457154,6540417,01/07/2014,9:31 AM,3.55852194,-0.06241273,-0.370434376,-0.095430542,0.081921295,0.310506793,0.490262081,0.662155542,
Ivitak Cove,457154,6540417,01/07/2014,5:31 PM,3.461000117,-0.054393536,-0.36942758,-0.095558104,0.081277891,0.309823562,0.489884596,0.660500374,
Ivitak Cove,457154,6540417,02/07/2014,1:31 AM,3.323994484,-0.0462433,-0.368798307,-0.094744879,0.079926808,0.310018769,0.488719359,0.661327941,
Ivitak Cove,457154,6540417,02/07/2014,9:31 AM,3.206880457,-0.041607391,-0.367114907,-0.095302978,0.080586254,0.309140354,0.48944147,0.661443804,
Ivitak Cove,457154,6540417,02/07/2014,5:31 PM,3.114886396,-0.034907431,-0.365903402,-0.095398651,0.080168066,0.309498222,0.489392234,0.660169357,
Ivitak Cove,457154,6540417,03/07/2014,1:31 AM,3.036408898,-0.031276696,-0.365132406,-0.09407514,0.080538001,0.308782492,0.488046506,0.659772143,
Ivitak Cove,457154,6540417,03/07/2014,9:31 AM,2.954768045,-0.024541321,-0.364015197,-0.094154872,0.079878557,0.308001725,0.487636241,0.659143238,
Ivitak Cove,457154,6540417,03/07/2014,5:31 PM,3.041770276,-0.020604651,-0.363118239,-0.094872446,0.07904222,0.307530026,0.488259847,0.659457688,
Ivitak Cove,457154,6540417,04/07/2014,1:31 AM,3.095854471,-0.01228072,-0.361859283,-0.09425055,0.080393243,0.307676414,0.487242395,0.658812242,
Ivitak Cove,457154,6540417,04/07/2014,9:31 AM,3.191250149,-0.004017442,-0.360521556,-0.09222527,0.078511485,0.306944484,0.488259847,0.658580549,
Ivitak Cove,457154,6540417,04/07/2014,5:31 PM,3.35186209,0.006909343,-0.359844791,-0.093915675,0.077836025,0.30601741,0.487242395,0.657024962,
Ivitak Cove,457154,6540417,05/07/2014,1:31 AM,3.423929071,0.018964472,-0.358947648,-0.093373485,0.078768809,0.306602925,0.487685473,0.657786192,
Ivitak Cove,457154,6540417,05/07/2014,9:31 AM,3.482891047,0.032101815,-0.357940282,-0.093086437,0.077466139,0.30577345,0.485667085,0.657719997,
Ivitak Cove,457154,6540417,05/07/2014,5:31 PM,3.665482312,0.046243187,-0.357137502,-0.093915675,0.076951527,0.305968618,0.487390086,0.656528523,
Ivitak Cove,457154,6540417,06/07/2014,1:31 AM,3.665674334,0.063752976,-0.354634513,-0.092289061,0.077144505,0.305106642,0.486569591,0.656346499,
Ivitak Cove,457154,6540417,06/07/2014,9:31 AM,3.686538855,0.075488171,-0.354681742,-0.093819996,0.077578712,0.305155432,0.485749129,0.656015549,
Ivitak Cove,457154,6540417,06/07/2014,5:31 PM,3.819590051,0.091494343,-0.352823983,-0.0923688,0.0779486,0.303724304,0.48533891,0.655204746,
Ivitak Cove,457154,6540417,07/07/2014,1:31 AM,3.841447168,0.105500047,-0.352635049,-0.092703701,0.076131391,0.304147127,0.484420051,0.655039279,
Ivitak Cove,457154,6540417,07/07/2014,9:31 AM,3.845805932,0.121691097,-0.35074561,-0.092049842,0.077176668,0.30390319,0.484863067,0.654145786,
Ivitak Cove,457154,6540417,07/07/2014,5:31 PM,3.835966147,0.139733962,-0.348793005,-0.090901552,0.076999772,0.303594207,0.483698119,0.654344337,
Ivitak Cove,457154,6540417,08/07/2014,1:31 AM,3.775328823,0.155726355,-0.348131597,-0.090630419,0.077240995,0.303415324,0.48381297,0.652888343,
Ivitak Cove,457154,6540417,08/07/2014,9:31 AM,3.680753804,0.169404931,-0.346351985,-0.090151939,0.076951527,0.303252705,0.484108305,0.653831418,
Ivitak Cove,457154,6540417,08/07/2014,5:31 PM,3.656766411,0.179649716,-0.345013237,-0.090279535,0.075552492,0.301463979,0.482861367,0.652160385,
Ivitak Cove,457154,6540417,09/07/2014,1:31 AM,3.565628667,0.188040074,-0.344083936,-0.091507602,0.075970584,0.303138872,0.4829434,0.651664066,
Ivitak Cove,457154,6540417,09/07/2014,9:31 AM,3.48551727,0.197970723,-0.343532636,-0.090359281,0.076067068,0.30180545,0.481696534,0.650919609,
Ivitak Cove,457154,6540417,09/07/2014,5:31 PM,3.641532218,0.205624199,-0.341910151,-0.089450148,0.075632894,0.301236334,0.482451207,0.650754178,
Ivitak Cove,457154,6540417,10/07/2014,1:31 AM,3.680753804,0.214397695,-0.341374545,-0.088939739,0.076227876,0.301610323,0.481483262,0.649662366,
Ivitak Cove,457154,6540417,10/07/2014,9:31 AM,3.668823765,0.226722612,-0.339389529,-0.089769147,0.075938423,0.301333896,0.481680128,0.649711993,
Ivitak Cove,457154,6540417,10/07/2014,5:31 PM,3.635970955,0.243091831,-0.337782469,-0.089210896,0.076211795,0.302114406,0.480958294,0.649331526,
Ivitak Cove,457154,6540417,11/07/2014,1:31 AM,3.549202926,0.25713775,-0.337388563,-0.089482048,0.075745457,0.299610374,0.481122345,0.648835276,
Ivitak Cove,457154,6540417,11/07/2014,9:31 AM,3.452561994,0.268271103,-0.335923163,-0.089258746,0.074764572,0.300781052,0.479645934,0.64876911,
Ivitak Cove,457154,6540417,11/07/2014,5:31 PM,3.433323335,0.278127436,-0.335009204,-0.088923789,0.07492537,0.299155129,0.479038996,0.647263896,
Ivitak Cove,457154,6540417,12/07/2014,1:31 AM,3.444203366,0.285421283,-0.334709795,-0.087615807,0.074250029,0.298586087,0.47866172,0.647743567,
Ivitak Cove,457154,6540417,12/07/2014,9:31 AM,3.403713015,0.293823017,-0.333007806,-0.087105353,0.073349609,0.299008802,0.479121014,0.646883475,
Ivitak Cove,457154,6540417,12/07/2014,5:31 PM,3.476916711,0.301968058,-0.332330122,-0.086515123,0.074089236,0.29882996,0.477693956,0.645626483,
Ivitak Cove,457154,6540417,13/07/2014,1:31 AM,3.566029928,0.31156422,-0.329524587,-0.086897977,0.074812811,0.299025061,0.477611944,0.64600688,
Ivitak Cove,457154,6540417,13/07/2014,9:31 AM,3.620139332,0.322613563,-0.329335436,-0.086802264,0.074442981,0.297041624,0.477087076,0.644931863,
Ivitak Cove,457154,6540417,13/07/2014,5:31 PM,3.74513613,0.34129234,-0.328626104,-0.086850121,0.072995884,0.297903257,0.476217795,0.644088427,
Ivitak Cove,457154,6540417,14/07/2014,1:31 AM,3.78954369,0.360917886,-0.326813253,-0.085573912,0.073413923,0.297220451,0.475217346,0.64317888,
Ivitak Cove,457154,6540417,14/07/2014,9:31 AM,3.828221657,0.37788549,-0.32597771,-0.086866073,0.072433151,0.296618949,0.475463354,0.642401662,
Ivitak Cove,457154,6540417,14/07/2014,5:31 PM,3.960303082,0.397628196,-0.305740778,-0.085446286,0.073590789,0.296505154,0.474052952,0.6413103,
Ivitak Cove,457154,6540417,15/07/2014,1:31 AM,3.901739642,0.415705787,-0.31689488,-0.085988688,0.072738633,0.297139166,0.472987017,0.641144948,
Ivitak Cove,457154,6540417,15/07/2014,9:31 AM,3.798838978,0.434830655,-0.316374386,-0.085238893,0.073172745,0.297805712,0.471740763,0.63992138,
Ivitak Cove,457154,6540417,15/07/2014,5:31 PM,3.989531535,0.452450002,-0.317210324,-0.084792194,0.073349609,0.296180028,0.469740358,0.639326157,
Ivitak Cove,457154,6540417,16/07/2014,1:31 AM,3.989160796,0.466772907,-0.31645325,-0.083834948,0.072015132,0.296066235,0.469641982,0.638780552,
Ivitak Cove,457154,6540417,16/07/2014,9:31 AM,3.939582175,0.483501233,-0.315633054,-0.084169989,0.07236884,0.29440818,0.469166507,0.638532554,
Ivitak Cove,457154,6540417,16/07/2014,5:31 PM,4.18495771,0.502460284,-0.314418473,-0.082287304,0.071999054,0.295464768,0.467608996,0.638978952,
Ivitak Cove,457154,6540417,17/07/2014,1:31 AM,4.201573757,0.520911081,-0.314213406,-0.083196758,0.072433151,0.293286632,0.468018856,0.637243016,
Ivitak Cove,457154,6540417,17/07/2014,9:31 AM,4.157530754,0.542389699,-0.311279153,-0.08279788,0.071757893,0.294847064,0.466658153,0.636251119,
Ivitak Cove,457154,6540417,17/07/2014,5:31 PM,4.438458588,0.567400003,-0.310111644,-0.081042721,0.072304529,0.294473199,0.465166402,0.635391514,
Ivitak Cove,457154,6540417,18/07/2014,1:31 AM,4.426172251,0.587724041,-0.309622533,-0.082239437,0.072610008,0.293335393,0.465772925,0.635325392,
Ivitak Cove,457154,6540417,18/07/2014,9:31 AM,4.383805871,0.611865731,-0.308660053,-0.08163311,0.072191985,0.292799021,0.464018977,0.634598065,
Ivitak Cove,457154,6540417,18/07/2014,5:31 PM,4.624683415,0.638383757,-0.30763441,-0.082542593,0.071163042,0.292165145,0.463855064,0.632779862,
Ivitak Cove,457154,6540417,19/07/2014,1:31 AM,4.62460287,0.661294838,-0.306324667,-0.079734232,0.071725739,0.291352513,0.46346168,0.632416241,
Ivitak Cove,457154,6540417,19/07/2014,9:31 AM,4.707027312,0.686816999,-0.304430913,-0.080611886,0.071323811,0.292441448,0.461445702,0.630730447,
Ivitak Cove,457154,6540417,19/07/2014,5:31 PM,5.041097989,0.720935363,-0.303499753,-0.080101256,0.070986197,0.290962461,0.460560702,0.631622909,
Ivitak Cove,457154,6540417,20/07/2014,1:31 AM,5.20907902,0.744887348,-0.303231444,-0.07987785,0.070889738,0.291336261,0.460282099,0.630928768,
Ivitak Cove,457154,6540417,20/07/2014,9:31 AM,5.438925832,0.782899856,-0.301384755,-0.079462949,0.071163042,0.289467331,0.460069052,0.629391828,
Ivitak Cove,457154,6540417,20/07/2014,5:31 PM,5.934255271,0.82487124,-0.300927003,-0.079622527,0.070552131,0.290101123,0.458594174,0.628515989,
Ivitak Cove,457154,6540417,21/07/2014,1:31 AM,6.118365582,0.872615525,-0.298259206,-0.07884058,0.071307734,0.289174819,0.45895469,0.627987199,
Ivitak Cove,457154,6540417,21/07/2014,9:31 AM,6.291307098,0.930684912,-0.297454063,-0.079239537,0.069876936,0.289126067,0.459511863,0.62772281,
Ivitak Cove,457154,6540417,21/07/2014,5:31 PM,6.761120645,0.99410294,-0.29626997,-0.079191662,0.069426818,0.288524806,0.457463506,0.626995756,
Ivitak Cove,457154,6540417,22/07/2014,1:31 AM,6.854925137,1.059239312,-0.295196333,-0.077468111,0.070793278,0.288151058,0.458807205,0.626681808,
Ivitak Cove,457154,6540417,22/07/2014,9:31 AM,7.016743814,1.131123663,-0.292211955,-0.078313946,0.070407445,0.287403583,0.457201331,0.62600436,
Ivitak Cove,457154,6540417,22/07/2014,5:31 PM,7.193448623,1.221377741,-0.291501325,-0.077292556,0.070278835,0.28587622,0.456365672,0.62557477,
Ivitak Cove,457154,6540417,23/07/2014,1:31 AM,7.292826301,1.299255112,-0.289669362,-0.077899012,0.070455674,0.286704881,0.456218206,0.625839132,
Ivitak Cove,457154,6540417,23/07/2014,9:31 AM,7.317822084,1.369769794,-0.288690141,-0.07708508,0.0696358,0.286851119,0.455595585,0.625624338,
Ivitak Cove,457154,6540417,23/07/2014,5:31 PM,7.254484479,1.437538236,-0.287126449,-0.076318995,0.07064859,0.285843724,0.455775816,0.624385185,
Ivitak Cove,457154,6540417,24/07/2014,1:31 AM,7.139027104,1.500030344,-0.284630611,-0.075712491,0.070198455,0.284836379,0.455136824,0.624269535,
Ivitak Cove,457154,6540417,24/07/2014,9:31 AM,7.012437164,1.5702105,-0.28335098,-0.075919982,0.070584284,0.28537254,0.454547003,0.623790419,
Ivitak Cove,457154,6540417,24/07/2014,5:31 PM,6.881050697,1.614559179,-0.281391882,-0.075904021,0.070841508,0.284202751,0.453105291,0.624054757,
Ivitak Cove,457154,6540417,25/07/2014,1:31 AM,6.657971047,1.636448704,-0.280728274,-0.075983824,0.070005543,0.285145076,0.454104649,0.622848741,
Ivitak Cove,457154,6540417,25/07/2014,9:31 AM,6.397014187,1.654067783,-0.277520528,-0.073940758,0.069298215,0.284576427,0.452318946,0.623096547,
Ivitak Cove,457154,6540417,25/07/2014,5:31 PM,6.211489818,1.662987424,-0.276145625,-0.075074046,0.068767735,0.283114259,0.451499869,0.622452258,
Ivitak Cove,457154,6540417,26/07/2014,1:31 AM,6.053033406,1.661387511,-0.274391303,-0.07523366,0.070053771,0.282984294,0.451827496,0.623278273,
Ivitak Cove,457154,6540417,26/07/2014,9:31 AM,5.935866766,1.654328535,-0.273126832,-0.073797097,0.069571498,0.282513176,0.451401582,0.623278273,
Ivitak Cove,457154,6540417,26/07/2014,5:31 PM,6.019777529,1.642945474,-0.270755738,-0.074451543,0.069893012,0.282529421,0.450418739,0.622848741,
Ivitak Cove,457154,6540417,27/07/2014,1:31 AM,5.990066363,1.63620555,-0.270202443,-0.073589585,0.068044376,0.281814643,0.449698017,0.621923626,
Ivitak Cove,457154,6540417,27/07/2014,9:31 AM,5.959774972,1.636657124,-0.267767765,-0.072887221,0.069185688,0.281814643,0.448600603,0.621345451,
Ivitak Cove,457154,6540417,27/07/2014,5:31 PM,5.959731946,1.649392192,-0.265079794,-0.072472176,0.068494463,0.282172029,0.449910955,0.621973185,
Ivitak Cove,457154,6540417,28/07/2014,1:31 AM,5.87418464,1.660396324,-0.264131013,-0.072089051,0.068398015,0.280628816,0.448928183,0.621295894,
Ivitak Cove,457154,6540417,28/07/2014,9:31 AM,5.774028979,1.669927643,-0.261236959,-0.073972682,0.068574837,0.280206483,0.447585139,0.619924862,
Ivitak Cove,457154,6540417,28/07/2014,5:31 PM,5.735952073,1.678140701,-0.25930736,-0.071881521,0.06888026,0.27962173,0.447699785,0.619908344,
Ivitak Cove,457154,6540417,29/07/2014,1:31 AM,5.670592535,1.68787192,-0.256602449,-0.071195063,0.068478388,0.279036993,0.446733498,0.618653024,
Ivitak Cove,457154,6540417,29/07/2014,9:31 AM,5.575196039,1.686478972,-0.255368511,-0.071913449,0.06783541,0.278874569,0.446569726,0.618421789,
Ivitak Cove,457154,6540417,29/07/2014,5:31 PM,5.502066252,1.682527004,-0.253201027,-0.071051382,0.068333717,0.278273612,0.4453906,0.619495402,
Ivitak Cove,457154,6540417,30/07/2014,1:31 AM,5.424884159,1.679811561,-0.250590246,-0.070205244,0.06841409,0.278046227,0.446307692,0.618669541,
Ivitak Cove,457154,6540417,30/07/2014,9:31 AM,5.323779554,1.674921202,-0.249007792,-0.071274885,0.068606986,0.278192403,0.445292342,0.617761133,
Ivitak Cove,457154,6540417,30/07/2014,5:31 PM,5.261442797,1.669370946,-0.246491435,-0.070492616,0.067899707,0.277120474,0.445505234,0.618107975,
Ivitak Cove,457154,6540417,31/07/2014,1:31 AM,5.258201142,1.66270917,-0.244038082,-0.070141383,0.067031717,0.277558983,0.444293419,0.618785159,
Ivitak Cove,457154,6540417,31/07/2014,9:31 AM,5.138438467,1.65585835,-0.240935353,-0.070428756,0.066549516,0.277039269,0.444146041,0.61724914,
Ivitak Cove,457154,6540417,31/07/2014,5:31 PM,5.247960101,1.649496469,-0.239874618,-0.07060437,0.068189046,0.275788762,0.44404779,0.61594444,
